STATEFP,ANSICODE,POINTID,FULLNAME,MTFCC,longitude,latitude
53,01516606,1102674836964,Block Hl,C3022,-119.158773,48.998346
53,01518167,1102673249514,Cougar Creek Guard Sta,C3081,-121.29341,46.138733
53,01523610,1102674576463,Nelson,C3081,-121.05314,47.193729
53,01519436,1102673356972,Fairview Hall,C3081,-123.323238,48.100091
53,01512061,1102674306556,Camp Orkila,C3081,-122.941852,48.701215
53,01526668,1102675241357,Sugarloaf Hl,C3022,-122.231819,48.96012
53,01503191,1102673071354,Bartlett Beach,C3081,-122.479054,48.901224
53,01514611,1102674057141,Thunderbird Shopping Ctr,C3081,-122.546514,47.180653
53,01527316,1102675265575,Toroda Mtn,C3022,-118.938371,48.763218
53,01512229,1102674422912,Fruitvale,C3081,-120.553123,46.617901
53,01516682,1102674838528,Blue Grouse Mtn,C3022,-117.50995,48.097951
53,01529634,1102673283766,Deer Park Campground,C3081,-123.257122,47.947313
53,01508961,1102674047875,The Badlands,C3081,-119.600028,46.279022
53,01528154,1102674768278,Wilkeson,C3081,-122.045884,47.105353
53,01519950,1102674427597,Gifford,C3081,-118.146377,48.306282
53,01506828,1102673742059,Mount Spokane Fire Sta,C3081,-117.190764,47.837952
53,01527624,1102674734641,Upper Fairfax,C3081,-122.000387,47.005659
53,01505564,1102673522159,Holm Ranch,C3081,-123.836819,46.398158
53,01527993,1102675287267,West Peak,C3022,-123.348784,47.722867
53,01525450,1102675193134,Sauk Mtn,C3022,-121.599856,48.522616
53,01508123,1102672983587,Sassin Cmtry,K2582,-118.016069,47.448489
53,01509192,1102674093640,Upper Naselle Ranger Sta,C3081,-123.713484,46.420937
53,01512329,1102674474565,Jamestown,C3081,-123.087121,48.128148
53,01511935,1102674563328,Molfait Tracts,C3081,-122.231756,45.606229
53,01529161,1102674676462,Siler,C3081,-121.928703,46.509555
53,01509681,1102674695998,State Camp,C3081,-123.321238,46.249831
53,01528105,1102674765729,Whitney,C3081,-122.471514,48.448114
53,01523346,1102675074357,Moon Mtn,C3022,-118.321387,48.279056
53,01514681,1102674548846,Mentor,C3081,-117.47268,46.459043
53,01505285,1102674978211,Greenleaf Peak,C3022,-121.966471,45.713171
53,01505388,1102673483727,Harder Ranch,C3081,-118.49665,46.654308
53,01511842,1102673966750,South Fork Lookout,C3081,-117.127172,48.677974
53,01530240,1102673850064,Red Mountain Lookout,C3081,-121.262049,48.064831
53,01522575,1102675050549,Luna Peak,C3022,-121.273184,48.830683
53,01512530,1102674601592,Opportunity,C3081,-117.239929,47.657394
53,01529202,1102673554128,Independence Pass Viewpoint,C3081,-122.097594,46.282888
53,01531305,1102673545316,Humptulips Guard Sta,C3081,-123.791283,47.32981
53,01512219,1102674414728,Fordair,C3081,-119.269471,47.635978
53,01522595,1102673672180,Lyman Ferry,C3081,-122.022093,48.506776
53,01514010,1102673572186,J Able Ranch,C3081,-117.847146,46.22042
53,01529848,1102673737288,Mt Baker Trailhead,C3081,-121.895147,48.802064
53,01507797,1102675176537,Richards Mtn,C3022,-122.702403,48.737051
53,01529617,1102673314991,Dungeness Recreation Area Campground,C3081,-123.188235,48.14287
53,01530373,1102674096277,Valley North Mall,C3081,-120.327572,47.440404
53,01529383,1102674079412,Twentyone Mile Campground,C3081,-118.744744,48.392381
53,01508680,1102673994038,Staley Siding,C3081,-117.155168,46.665996
53,NA,1101448279609,Stahl Jr HS,K2543,-122.299386,47.103746
53,01524122,1102675138731,Owl Mtn,C3022,-123.964914,47.765362
53,01509103,1102674074556,Tucker Farm,C3081,-118.209129,46.515698
53,01524062,1102675136010,Onion Mtn,C3022,-117.811928,48.721018
53,01511993,1102674812672,Beacon Hl,C3022,-117.334354,47.69577
53,01508104,1102673892873,Sandy Beach,C3081,-122.47874,47.492875
53,01505503,1102674991915,High Rock Mtn,C3022,-117.08912,48.761032
53,01524450,1102675148639,Pine Mtn,C3022,-123.96177,47.952222
53,01520372,1102674979457,Grizzly Peak,C3022,-121.153180640635,47.8458053772415
53,01511960,1102674234967,Allentown,C3081,-122.276234,47.494265
53,01520312,1102674977760,Green Mtn,C3022,-118.372793,48.913232
53,01533117,1102673360868,Fancher Memorial Airway Beacon,C3081,-117.333991,47.694824
53,01523484,1102675119516,Mud Mtn,C3022,-121.938998,47.145936
53,NA,11015504306164,Deaconess Hosp,K2460,-117.424656,47.651834
53,01513825,1102673673076,Lynnwood Square,C3081,-122.290408,47.820652
53,01524417,1102675147683,Pigeon Peak,C3022,-121.715931,46.98594
53,NA,11015504306098,Friday West Arprt,K2451,-123.043627,48.534531
53,01519177,1102674934687,Eckhart Pt,C3022,-121.624527,46.112618
53,NA,110482614331,Grant Peak,C3022,-121.818307,48.776392
53,01516525,1102674828849,Big Jim Mtn,C3022,-120.83037,47.662062
53,01529625,1102674569623,Mt Pleasant,C3081,-123.373239,48.106767
53,NA,11015504306136,Prt of Whitman Business Air Ctr,K2451,-117.414081,46.858706
53,01520076,1102673418699,Gold Axe Camp,C3081,-118.980874,48.950732
53,01530342,1102674497480,Lackawanna Beach,C3081,-122.905157,47.649536
53,NA,11015504359732,Floathaven Airstrip,K2451,-122.349999,48.732597
53,01529788,1102673443680,Graves Creek Campground,C3081,-123.581841,47.571199
53,01517561,1102674316424,Cedar Falls,C3081,-121.776775,47.42538
53,01509789,1102674354828,Danville,C3081,-122.028726,47.36149
53,NA,1101448279578,Point Defiance Elem School,K2543,-122.519072,47.288895
53,01530002,1102673891255,Sand Lake Shelter,C3081,-121.413139,46.65928
53,01511316,1102674679109,Sims Corner,C3081,-119.361978,47.815424
53,01534087,1102673227283,Coal Creek Forest Camp,C3081,-121.613976,46.647056
53,01512548,1102674613699,Parkland,C3081,-122.434011,47.155376
53,01512996,1102674808809,Barker Butte,C3022,-119.132259999978,47.9162780057306
53,01524346,1102674619988,Peshastin,C3081,-120.603973,47.570676
53,01530224,1102673800830,Park Butte Lookout,C3081,-121.856257,48.716506
53,01527100,1102675256055,Thomas Mtn,C3022,-121.155923,47.291226
53,01525313,1102673878646,Ryan Cabin,C3081,-118.447514,48.772672
53,NA,11015504305581,Kennewick General Hosp,K2460,-119.119454,46.199022
53,01511919,1102673663306,Lopez Village,C3081,-122.914345,48.523434
53,01514197,1102672932506,Greenwood Memorial Pk,K2582,-122.983766079897,46.7368834796801
53,01531440,1102674926778,Douglas Mtn,C3022,-119.710629,48.761815
53,01518361,1102675081726,Mt Cruiser,C3022,-123.315443,47.564256
53,01511034,1102674459579,Hilda,C3081,-123.369593,46.636767999999996
53,01524077,1102674604604,Oroville,C3081,-119.435621,48.93905
53,01510122,1102673703935,Meridian Valley Golf and Country Club,C3081,-122.152618,47.377878
53,01515714,1102674780742,Abiel Peak,C3022,-121.449186087322,47.3479912679045
53,01533227,1102673975834,Spearfish Substation,C3081,-121.134792,45.621509
53,01507216,1102674606727,Othello,C3081,-119.175291,46.825974
53,01526353,1102675226976,Spencer Peak,C3022,-121.94342,46.13428
53,01529622,1102673908866,Sequim Bay State Park Campground,C3081,-123.027119,48.041202
53,01525625,1102675201091,Shedroof Mtn,C3022,-117.045793,48.932984
53,01528907,1102673229510,Cold Creek Camp,C3081,-119.791191,48.938765
53,01512179,1102674389238,Edgewood,C3081,-122.293732,47.2501
53,01509502,1102674766585,Wilbur,C3081,-118.705558,47.758762
53,01520292,1102674973531,Green Hl,C3022,-122.913216,47.720092
53,01511180,1102674579192,Newaukum,C3081,-122.967627,46.628159
53,01529172,1102674028171,Swift Viewpoint,C3081,-122.200372,46.071777
53,01522229,1102675037217,Little Haystack Mtn,C3022,-122.061259,48.454552
53,01699810,1102674673997,Shoreline,C3081,-122.341517,47.755653
53,NA,11015504306059,Kimbrel Farm Arprt,K2451,-123.309151,46.789808
53,NA,110922821597,Woodside Elem School,K2543,-122.200754,47.8426
53,01534604,1102675183568,Round Top Mtn,C3022,-117.130235,48.810201
53,01524184,1102675140898,Paradis Peak,C3022,-117.967470141572,48.5142950140262
53,01522736,1102673687816,Marion Grange,C3081,-122.058724,47.17399
53,01530061,1102673781460,Ohop,C3081,-122.260113,46.90677
53,01516936,1102674848234,Brew Hl,C3022,-121.880112,47.443157
53,01524940,1102675170430,Red Mtn,C3022,-121.820081,45.934837
53,01510878,1102674328677,Chuckanut Junction,C3081,-122.335955792859,48.4860493964297
53,01512060,1102674306276,Camp Diana,C3081,-122.430983,48.105929
53,01513988,1102673971589,South Skookum Lake Recreational Site,C3081,-117.184105,48.391853
53,01510911,1102674362650,Delta Junction,C3081,-122.188747,48.013151
53,01511985,1102674804511,Bare Hl,C3022,-122.646239,47.076763
53,01513608,1102673815017,Pier 48,C3081,-122.338182,47.596765
53,01512775,1102674749857,Warden,C3081,-119.039805,46.967641
53,01512062,1102674307937,Canyon Park,C3081,-122.192626,47.790931
53,01516581,1102674283996,Birdsview,C3081,-121.875422,48.522334
53,01533183,1102673756960,Newport Geophysical Observatory,C3081,-117.123542,48.26435
53,01520388,1102673463667,Grouse Creek Campground,C3081,-120.698706,47.897069
53,01506050,1102672943586,Lake Cmtry,K2582,-117.240162,46.216265
53,01518887,1102674926452,Double Peak,C3022,-121.579535,46.828443
53,01512689,1102675232445,Stagman Butte,C3022,-120.871735,46.057624
53,01511549,1102674664669,Schoonover,C3081,-118.581376,47.231536
53,01528383,1102674927975,Dragontail Peak,C3022,-120.833421,47.47873
53,01533081,1102673087330,Bellingham Country Club,C3081,-122.487946,48.781775
53,01517292,1102673159969,Camp Kiser,C3081,-121.747365,48.819011
53,01527397,1102674070849,Troublesome Creek Campground,C3081,-121.403717,47.897606
53,01529877,1102673219608,Clear Lake South Campground,C3081,-121.267581,46.628171
53,01511271,1102674653455,Roosevelt,C3081,-122.012348,47.892321
53,NA,110228729071,Jason Lee Elem School,K2543,-119.294113,46.293668
53,01520421,1102674981642,Guye Peak,C3022,-121.409261,47.441501
53,01512833,1102673868301,Rocky Point Light,C3081,-123.727875978372,46.2887678602325
53,NA,1104691724582,Visitor Ctr,K2545,-122.09885,47.911294
53,01511075,1102674492612,Knapp Landing,C3081,-122.755377,45.739281
53,01528783,1102673931523,Silver Star Indian Pits,C3081,-122.236479,45.737059
53,01514784,1102675042676,Lofgren Mtn,C3022,-123.206858,48.687322
53,01513779,1102674073401,Truly Ranch Shopping Ctr,C3081,-122.190681,47.767598
53,01512410,1102675050027,Luna Butte,C3022,-120.630891,45.819847
53,NA,11015504305965,Naval Submarine Base Bangor Heliport,K2460,-122.703762,47.699815
53,01512280,1102674453056,Harwood,C3081,-120.65618,46.582347
53,01527591,1102675277674,Tyler Peak,C3022,-123.148785,47.902868
53,01517999,1102674892087,Comstock,C3022,-117.85415,48.699629
53,01531543,1102674664264,Scandia,C3081,-122.658148,47.716208
53,01520870,1102674994585,Holman Peak,C3022,-120.732839,48.865967
53,01512531,1102674601880,Orcas,C3081,-122.944625,48.597878
53,01512456,1102674549311,Mercer Island Town,C3081,-122.242901,47.584265
53,01529800,1102673526793,Honeymoon Meadows Ranger Sta,C3081,-123.305449,47.71259
53,01530023,1102674158579,Whitney Point Boat Launch Ramp,C3081,-122.854051,47.762314
53,01510870,1102674320579,Chain Hl,C3081,-122.845687,46.880377
53,01511356,1102674709076,Swede Hl,C3081,-122.61902,47.353152
53,01511431,1102674768440,Willa,C3081,-119.519193,46.579024
53,02081991,1102674184206,Yuts'mn Flat,C3081,-117.106166,47.685554
53,01513827,1102673672833,Lynnwood Shopping Ctr,C3081,-122.316798,47.822041
53,01533232,1102674011500,Suiattle Guard Sta,C3081,-121.318445,48.261779
53,01520291,1102674973425,Green Hl,C3022,-122.409559,46.794826
53,01529465,1102673884695,Saint Helens Ranger Sta,C3081,-122.380096,45.925945
53,01529302,1102673698383,Meadow Creek Indian Camp,C3081,-121.757582,46.068726
53,01511208,1102674605590,Osborne Corner,C3081,-119.234754,48.048761
53,01512953,1102673341062,Emery,C3081,-118.865278,46.718473
53,01530357,1102673727923,Moon Mountain Lookout,C3081,-118.321665,48.279334
53,01518806,1102675084692,Mt Ditney,C3022,-121.815131,48.210105
53,01524947,1102673849226,Red Mountain Campground,C3081,-121.10259,47.366505
53,01517874,1102674887737,Cloudy Peak,C3022,-120.912045,48.211793
53,01516643,1102674285342,Blanchard,C3081,-122.416553,48.593441
53,01518382,1102674907466,Crystal Peak,C3022,-123.391841,47.720367
53,01852947,1102674503695,Lakeview,C3081,-119.502258,47.374029
53,01517476,1102674873002,Castle Rock,C3022,-120.692821,48.256583
53,01529983,1102673938829,Ski Acres Ski Area,C3081,-121.413705,47.406778
53,01505094,1102673404234,Gate,C3081,-123.137365,46.843988
53,01522446,1102674523140,Loon Lake,C3081,-117.632733,48.06156
53,01511586,1102673241857,Congdon,C3081,-120.592567,46.58207
53,01529973,1102673633631,Leese,C3081,-119.170323,48.670991
53,01526633,1102675239825,Striped Peak,C3022,-123.68464,48.156477
53,01517009,1102674850045,Brush Mtn,C3022,-117.402723,48.142676
53,01529858,1102673076873,Bear Creek Shelter,C3081,-121.386246,48.964572
53,01512071,1102674870609,Cassidy Hl,C3022,-122.531513,47.079264
53,01534095,1102674241158,American River,C3081,-121.161751,46.975949
53,01527904,1102675286933,Wenatchee Mtn,C3022,-120.405972,47.273921
53,01529106,1102675124543,New York Mtn,C3022,-122.04404,48.655946
53,01517396,1102674309495,Carlisle,C3081,-124.098509,47.154808
53,01519062,1102674932126,Eagle Rock,C3022,-121.355381,47.77594
53,01519428,1102675085748,Mt Fairchild,C3022,-123.633522,47.900088
53,01519068,1102674196321,Early Winters Spires,C3022,-120.655865300637,48.5129639561417
53,01511477,1102673107834,Blackwell,C3081,-117.377685,46.981834
53,01511805,1102674127217,Wayside,C3081,-117.374107,47.867115
53,01527141,1102674054130,Three Creek Ridge Camp,C3081,-120.610373,47.968184
53,01516575,1102673103040,Bird Creek Camp,C3081,-120.72871,48.280967
53,01510933,1102674385297,Eastward,C3081,-122.623025,47.145918
53,01520539,1102674986135,Hardscrabble Mtn,C3022,-118.818923,48.80461
53,01519174,1102674934540,Echo Peak,C3022,-117.93804,48.670183
53,01512268,1102674985596,Happy Hl,C3022,-117.782178,47.890444
53,01521852,1102673620634,Lake James Patrol Cabin,C3081,-121.732598,46.958995
53,01518445,1102674353413,Dabob,C3081,-122.804329,47.847035
53,01528864,1102674204720,Lone Rock,C3022,-122.760431,47.664537
53,NA,11015504306169,Shady Acres Arprt,K2451,-122.369807,47.06982
53,NA,11015504305973,Willapa Harbor Heliport,K2460,-123.812106,46.663153
53,01513829,1102673690491,Maryville Fred Meyer,C3081,-122.170416,48.08482
53,01529924,1102674068446,Trapper Shelter,C3081,-123.642403,47.657865
53,01518359,1102674906878,Crown Pt,C3022,-121.455922,46.924556
53,01508157,1102673902769,Schrum Ranch,C3081,-119.64559,46.83958
53,01512368,1102674500162,Lake Hl,C3081,-122.12151,47.613433
53,NA,11015504305613,Rice Ranch Arprt,K2451,-119.087361,47.997638
53,01512464,1102674555458,Miles,C3081,-118.292534146488,47.910745220083
53,01504831,1102672922890,Farmington Cmtry,K2582,-117.162962,47.296008
53,01524613,1102675155215,Power Peak,C3022,-117.408558,48.234067
53,01504703,1102674391373,Electric City,C3081,-119.037842,47.932579
53,01512625,1102674655904,Roy,C3081,-122.539846,47.004264
53,01520268,1102673446221,Graveyard Camp,C3081,-121.568694,46.17623
53,01528417,1102674719398,Tiger,C3081,-117.407755,48.691558
53,01522237,1102675037367,Little Huckleberry Mtn,C3022,-121.704245,45.885395
53,01519015,1102674930654,Dunn Mtn,C3022,-119.646728,48.564594
53,01510432,1102675126599,Nodoubt Peak,C3022,-121.355412,48.981795
53,NA,110482614350,Bellingham Gold and Country Club,K2561,-122.490128,48.780159
53,01512408,1102674525108,Lowman Beach Park,C3081,-122.39596,47.540653
53,01503272,1102673085140,Bedard School,C3081,-119.534769,48.117925
53,01522982,1102675098466,Mt Meany,C3022,-123.598238,47.750643
53,01506964,1102674578747,New London,C3081,-123.927114,47.057311
53,01529825,1102673667156,Low Divide Ranger Sta,C3081,-123.556847,47.724254
53,01514847,1102674602634,Orchard Pr,C3081,-117.31438,47.731837
53,01506817,1102672956549,Mount Carmel Cmtry,K2582,-122.124298,47.960374
53,NA,110228729069,Fire Sta,K2165,-119.267431,46.227573
53,01526735,1102674702395,Sunbeach,C3081,-122.895424,47.423427
53,01526978,1102674714017,Telma,C3081,-120.815651,47.843175
53,NA,11015504306108,Chehalis-Centralia Arprt,K2451,-122.98275,46.677026
53,01523789,1102673771355,North Fork Guard Sta,C3081,-121.786198,46.453446
53,01510964,1102674407125,Farron,C3081,-120.521451,46.404571
53,01516210,1102674812806,Bead Lake Peak,C3022,-117.067151,48.301575
53,01526502,1102674695776,Startup,C3081,-121.740396,47.86788
53,01515956,1102675077270,Mt Arriva,C3022,-120.856776,48.549021
53,01531679,1102673666944,Lovers Grove,C3081,-122.763784,48.234543
53,01504286,1102674906131,Crow Butte,C3022,-119.841421,45.849576
53,01527045,1102675253600,The Knob,C3022,-117.788033,48.550459
53,01533258,1102674122483,Washougal Radio Fan Marker Beacon,C3081,-122.242868,45.652894
53,01521967,1102675028514,Lead Hl,C3022,-117.199409,48.973539
53,01515977,1102674790362,Augspurger Mtn,C3022,-121.686185,45.741506
53,01512426,1102674531820,Manchester,C3081,-122.544855,47.55593
53,01512130,1102674351910,Cunningham,C3081,-118.806387,46.822085
53,01513731,1102673048886,Auburn North Shopping Ctr,C3081,-122.220119,47.3201
53,01520056,1102674960451,Goat Pt,C3022,-121.690075,45.793173
53,01520504,1102673479949,Hanging Tree Campground,C3081,-120.948153,46.813278
53,NA,11015504306233,Ranger Creek Arprt,K2451,-121.533666,47.013137
53,01513142,1102674501506,Lakebay,C3081,-122.758466,47.25704
53,01511094,1102674511366,Leahy,C3081,-119.388925,47.919035
53,NA,11015504305549,Ochoa Fld,K2451,-119.137347,46.86235
53,01512616,1102675180052,Rodger Hl,C3022,-122.626837,48.427325
53,01513044,1102673126446,Bremerton Fashion Mall,C3081,-122.627362,47.607595
53,01523148,1102675069283,Mill Butte,C3022,-117.71136,48.472403
53,NA,11015504359745,Meadow Mist Arprt,K2451,-122.563337,48.908155
53,01520745,1102673503900,Hidden Camp,C3081,-119.900626,48.399313
53,01517598,1102674876797,Central Peak,C3022,-118.844438991761,48.3687729935179
53,01533278,1102673201355,Chambers Creek Rearing Pond,C3081,-122.53465139112,47.1819657579864
53,01503910,1102674877638,Chandler Butte,C3022,-119.56336,46.247633
53,01511589,1102673354663,Exchange,C3081,-120.577567,46.590959
53,01529635,1102673283911,Deer Park Ranger Sta,C3081,-123.2599,47.949257
53,01515975,1102674790201,Aspend Hl,C3022,-117.887206,48.705739
53,01504780,1102672920578,Evergreen Cmtry,K2582,-122.203189,47.960096
53,01518265,1102675081393,Mt Crag,C3022,-122.99572,47.765646
53,01509983,1102674281989,Beverly Park,C3081,-122.331513,47.49621
53,01522205,1102675036824,Little Devil Peak,C3022,-121.268454,48.576512
53,01517488,1102674873296,Cat Peak,C3022,-123.680004,47.900235
53,01512472,1102675071988,Moe Hl,C3022,-123.477356,46.278998
53,01505677,1102674203043,Huntington Rock,C3022,-122.953167,46.151778
53,01503039,1102674787920,Antoine Peak,C3022,-117.169096,47.725729
