GEOID,NAME,totalpop,white,black,asian,hispanic,hhincome,ls,p
160119502001,Block Group 1; Census Tract 9502; Bingham County; Idaho,1843,1570,11,11,76,52602,0.05218316521321844,9.30892920525854e-4
160119502002,Block Group 2; Census Tract 9502; Bingham County; Idaho,982,741,0,28,172,80893,0.021769785762925112,5.251620133182426e-4
160119502003,Block Group 3; Census Tract 9502; Bingham County; Idaho,1210,973,0,3,154,63583,0.014166053049074798,6.306408874066037e-4
160119503001,Block Group 1; Census Tract 9503; Bingham County; Idaho,1089,992,0,0,60,131167,0.05931384262155073,5.871099234971214e-4
160119503002,Block Group 2; Census Tract 9503; Bingham County; Idaho,831,763,0,0,65,64741,0.041231389287642126,4.620979245775822e-4
160119503003,Block Group 3; Census Tract 9503; Bingham County; Idaho,974,876,0,0,88,63646,0.033622637810484655,5.37998066778731e-4
160119503004,Block Group 4; Census Tract 9503; Bingham County; Idaho,1194,370,0,0,802,59671,0.773114832314731,6.540806372040173e-4
160119503005,Block Group 5; Census Tract 9503; Bingham County; Idaho,1431,357,21,0,1041,80450,0.9181601082438762,7.919286895840449e-4
160119504001,Block Group 1; Census Tract 9504; Bingham County; Idaho,2818,1965,11,10,676,96622,0.04852341308364296,0.001485633665731309
160119504002,Block Group 2; Census Tract 9504; Bingham County; Idaho,1617,1264,0,0,254,79853,0.023113776080685555,8.47179528392234e-4
160119504003,Block Group 3; Census Tract 9504; Bingham County; Idaho,358,312,0,0,21,102973,0.05347970531889427,1.8584373053663633e-4
160119504004,Block Group 4; Census Tract 9504; Bingham County; Idaho,1316,915,0,0,379,77853,0.0939450753214459,7.22167529472695e-4
160119504005,Block Group 5; Census Tract 9504; Bingham County; Idaho,1481,1162,0,0,251,45885,0.025331618165532175,7.885801538987001e-4
160119505011,Block Group 1; Census Tract 9505.01; Bingham County; Idaho,2442,1755,32,0,442,113518,0.028152638626840948,0.0012439810071055927
160119505012,Block Group 2; Census Tract 9505.01; Bingham County; Idaho,988,712,27,21,179,106250,0.03237438368747326,5.24045834756461e-4
160119505021,Block Group 1; Census Tract 9505.02; Bingham County; Idaho,1680,1075,0,17,500,44010,0.10315743399679075,8.884781351781532e-4
160119505022,Block Group 2; Census Tract 9505.02; Bingham County; Idaho,1678,1014,0,0,543,34970,0.15161176492478304,8.689450103469753e-4
160119505023,Block Group 3; Census Tract 9505.02; Bingham County; Idaho,1953,1662,0,0,56,59625,0.09080539500431756,9.58797384570394e-4
160119506001,Block Group 1; Census Tract 9506; Bingham County; Idaho,1480,1298,0,0,171,112917,0.024222158315251763,8.198331536285849e-4
160119506002,Block Group 2; Census Tract 9506; Bingham County; Idaho,1434,987,0,9,350,75245,0.05645095114195746,7.511881720790165e-4
160119506003,Block Group 3; Census Tract 9506; Bingham County; Idaho,769,648,0,2,114,49545,0.014143154459319188,4.26380210600571e-4
160119506004,Block Group 4; Census Tract 9506; Bingham County; Idaho,1997,1472,0,65,444,70668,0.043511144067015166,0.0011055748654446745
160119507001,Block Group 1; Census Tract 9507; Bingham County; Idaho,1869,1672,0,0,178,95859,0.03122968320418948,0.0010324651696479797
160119507002,Block Group 2; Census Tract 9507; Bingham County; Idaho,2516,2094,0,0,331,108167,0.021201556553165343,0.0013533665061601894
160119507003,Block Group 3; Census Tract 9507; Bingham County; Idaho,774,737,11,2,24,81250,0.07960420331652052,4.31961103409479e-4
160139601011,Block Group 1; Census Tract 9601.01; Blaine County; Idaho,1562,809,0,0,744,48750,0.33842890959331345,8.66712653223412e-4
160139601012,Block Group 2; Census Tract 9601.01; Blaine County; Idaho,681,279,0,0,399,87083,0.5484417752562987,3.7838453244396224e-4
160139601021,Block Group 1; Census Tract 9601.02; Blaine County; Idaho,1796,1426,0,0,120,82644,0.041836609052738824,8.628060282571765e-4
160139601022,Block Group 2; Census Tract 9601.02; Blaine County; Idaho,691,568,0,76,0,82988,0.3005735347126973,3.5940949689367506e-4
160139601023,Block Group 3; Census Tract 9601.02; Blaine County; Idaho,754,710,0,0,14,NA,0.11536542318401967,4.0405663936493905e-4
160139602011,Block Group 1; Census Tract 9602.01; Blaine County; Idaho,1562,1317,0,0,245,135822,0.021642583923874078,8.717354567514292e-4
160139602012,Block Group 2; Census Tract 9602.01; Blaine County; Idaho,1205,1176,0,0,0,121950,0.1763275955554103,6.563129943275806e-4
160139602013,Block Group 3; Census Tract 9602.01; Blaine County; Idaho,3739,2253,0,0,1223,59207,0.15521779402950364,0.00193991834037642
160139602021,Block Group 1; Census Tract 9602.02; Blaine County; Idaho,822,465,0,19,261,71061,0.151176390107309,4.1577651426364585e-4
160139602022,Block Group 2; Census Tract 9602.02; Blaine County; Idaho,2891,1616,0,0,1068,69306,0.21380502337746998,0.0014979116299109066
160139602023,Block Group 3; Census Tract 9602.02; Blaine County; Idaho,1241,1163,0,0,24,157865,0.11349562007689207,6.624519764173793e-4
