STATEFP,ANSICODE,POINTID,FULLNAME,MTFCC,longitude,lattitude
16,00375259,1102653699664,Starrhs Ferry,C3081,-113.872798,42.534354
16,00400587,1102653699678,State Campground Recreation Site,C3081,-116.35291,45.341553
16,00375261,1102653699683,State Capitol,C3081,-116.199561,43.617944
16,00394457,1102653699689,State Land Campground,C3081,-115.002597,44.720187
16,00375264,1102653699694,State Line Camp,C3081,-116.602336,41.998227
16,00375267,1102653699704,Stateline Windmill,C3081,-116.665533000153,41.9981009857156
16,00391386,1102653699709,Steamboat Camp,C3081,-116.189619,47.739084
16,00391401,1102653699715,Steel Creek Campground,C3081,-112.022204,44.465469
16,00398185,1102653699720,Steel Place,C3081,-114.982273,42.121575
16,00391423,1102653699725,Steer Basin Campground,C3081,-114.260304,42.279635
16,00391430,1102653699730,Stephens Fish Creek Ranch,C3081,-111.284671,44.117415
16,00391454,1102653699735,Stewart Ranch,C3081,-111.327715,42.738813
16,00391455,1102653699736,Stewart Ranch,C3081,-114.395881,43.426016
16,00391473,1102653699741,Stocking Meadow Lookout,C3081,-115.907641,46.932754
16,00398189,1102653699747,Stocking Ranch,C3081,-111.390219,42.862421
16,00398188,1102653699746,Stocking Ranch,C3081,-111.350495,42.8252
16,00376320,1102653699752,Stoddard,C3081,-116.520121,43.349051
16,00391478,1102653699762,Stoddard Creek Campground,C3081,-112.216938,44.417968
16,00391479,1102653699767,Stoddard Creek Lookout,C3081,-114.736484,45.21797
16,00375291,1102653699777,Stone Corral,C3081,-116.205381,42.061009
16,00391490,1102653699785,Stonebraker Ranch,C3081,-115.197613,45.389356
16,00399231,1102653699794,Stormy Peak Lookout,C3081,-114.213969,45.353528
16,00375304,1102653699803,Stricker Cabin,C3081,-114.323642,42.460469
16,00394174,1102653699808,Strong Island Picnic Area,C3081,-116.964644,48.17574
16,00391546,1102653699813,Strong Ranch,C3081,-111.448831,42.755199
16,00398504,1102653699833,Sturgil Peak Lookout,C3081,-116.942391,44.619605
16,00400966,1102653699854,Sublett Recreation Site,C3081,-113.003323,42.327693
16,00401683,1102653699859,Sublett Reservoir Access Area,C3081,-113.045268,42.323526
16,00375322,1102653699868,Sugar Factory Camp,C3081,-116.584019,43.580439
16,00391593,1102653699874,Sullivan,C3081,-115.758495,47.594652
16,00391604,1102653699893,Sulphur Creek Ranch,C3081,-115.371774,44.538236
16,00391614,1102653699912,Summit Camp,C3081,-116.222417656788,48.0586386906507
16,00391613,1102653699938,Summit Campground,C3081,-112.276078,42.349918
16,00394689,1102653699943,Summit Creek Recreation Site,C3081,-113.443068,44.271582
16,00400473,1102653699953,Summit Lake Campground,C3081,-115.586503,44.644901
16,00391636,1102653699962,Summit Lookout,C3081,-115.794761,46.598995
16,00391637,1102653699967,Summit Ranch,C3081,-113.527516,44.309362
16,00391643,1102653699972,Summit View Campground,C3081,-111.295458,42.558873
16,00375343,1102653699977,Sun Dance Ground,C3081,-112.660264,42.870746
16,00396009,1102653699982,Sun Valley Village,C3081,-114.353661,43.69574
16,00394431,1102653699993,Sunbeam Dam Recreation Site,C3081,-114.740394,44.267846
16,00394456,1102653699998,Sunflower Campsite,C3081,-115.018708,44.729909
16,00394454,1102653700024,Sunny Gulch Campground,C3081,-114.910081,44.176297
16,00399203,1102653700029,Sunnyside,C3081,-115.95371,43.28378
16,00401679,1102653700034,Sunnyside Park Access Area,C3081,-116.390185,48.285761
16,00401675,1102653700039,Sunrise Day Use Area,C3081,-116.543807,47.96879
16,00398993,1102653700049,Sunset Lodge,C3081,-111.328567,44.63131
16,00395881,1102653700063,Superior School,C3081,-114.750604,42.506016
16,00391683,1102653700068,Surprise Creek Camp,C3081,-114.624817,45.538526
16,00394355,1102653700083,Surprise Creek Recreation Site,C3081,-114.627039,45.537971
16,00394564,1102653700118,Survey Creek Campground,C3081,-114.725092,45.055192
16,00393964,1102653700123,Surveyors Ridge Lookout,C3081,-115.533483,46.993799
16,00391702,1102653700136,Swamp Camp,C3081,-114.552036,45.392137
16,00391768,1102653700146,Sweet Ranch,C3081,-111.367993,42.707979
16,00401673,1102653700151,Sweetwater Hatchery,C3081,-116.853481,46.229604
16,00391775,1102653700160,Swet Lake Cabin,C3081,-114.839546,45.527137
16,02082008,1102653700165,Swewla'qn Grove,C3081,-116.82586,47.596669
16,00375379,1102653700170,Swinging Bridge,C3081,-114.358935,43.330737
16,00394118,1102653700188,Swinging Bridge Campground,C3081,-116.120961,44.171558
16,00399281,1102653700194,T J Maxx Plaza,C3081,-116.284293,43.618776
16,00399282,1102653700202,Table Meadows Campground,C3081,-115.512909,45.935462
16,00394501,1102653700203,Table Meadows Campground,C3081,-115.513463,45.936016
16,00399278,1102653700208,Takatori Access Area,C3081,-116.985711,43.794883
16,00375397,1102653700213,Talmaks Campground,C3081,-116.565145,46.175438
16,00391846,1102653700244,Tappen Ranch,C3081,-114.767100130749,44.8735901154188
16,00397237,1102653700259,Tate Place,C3081,-115.982318,42.087123
16,00391856,1102653700264,Tawakani Camp,C3081,-114.285859,42.171024
16,00399271,1102653700269,Taylor Bear Tracks - Williams Access Area,C3081,-114.043921,43.155183
16,00375409,1102653700274,Taylor Meadow,C3081,-111.106305,42.035491
16,00399237,1102653700279,Taylor Mountain Ski Area,C3081,-111.930799,43.325472
16,00375413,1102653700284,Taylor Well,C3081,-112.449982,43.622409
16,00398220,1102653700299,Teepee Creek Campground,C3081,-115.739287,44.940177
16,00391891,1102653700305,Telephone Camp,C3081,-115.218171,45.485466
16,00391912,1102653700312,Tenmile Campground,C3081,-115.709829,43.897672
16,00375431,1102653700317,Tenmile Rodeo Grounds,C3081,-116.351509,43.531554
16,00391926,1102653700322,Tennessee Creek Campground,C3081,-115.385106,44.41518
16,00399235,1102653700337,Tepee Cabin,C3081,-115.2504,46.045469
16,00400722,1102653700355,Terrace Lakes Resort,C3081,-115.962621,44.149616
16,00399259,1102653700372,Teton Creek Access Area,C3081,-111.164944,43.694361
16,00399299,1102653700377,Teton Plaza,C3081,-112.001359,43.496025
16,00398231,1102653700388,Thatcher Creek Campground,C3081,-115.145375,44.367684
16,00394037,1102653700413,Thatcher Creek Overlook,C3081,-115.145917,44.370742
16,00391956,1102653700425,The Clark House,C3081,-116.726301,47.756294
16,00391959,1102653700452,The Crevice,C3081,-116.110962,45.402116
16,00391960,1102653700461,The Dell,C3081,-111.482156,42.318814
16,00375467,1102653700466,The Garden,C3081,-116.856236,42.304331
16,00375472,1102653700471,The Pete,C3081,-116.821237,42.478496
16,00391985,1102653700476,The Rocks,C3081,-117.001532,43.342377
16,00391986,1102653700481,The Roost,C3081,-115.860654,43.403503
16,00395951,1102653700488,The Sinque Hole Camp,C3081,-115.141513,46.503528
16,00395961,1102653700526,The Smoking Place Camp,C3081,-115.152902,46.49075
16,00399323,1102653700531,The Trap,C3081,-115.038385,42.030742
16,00399665,1102653700538,The Windmill,C3081,-115.122002,42.21713
16,00399256,1102653700543,Thimbleberry Group Area,C3081,-116.598529,47.957402
16,00392003,1102653700560,Third Fork Project Camp,C3081,-116.306251,44.376277
16,00392037,1102653700569,Thompson Flat Campground,C3081,-113.623898,42.324911
16,00397250,1102653700588,Thompson Place,C3081,-116.325693,45.566276
16,00392045,1102653700593,Thomson Ranch,C3081,-115.836209,43.392948
16,00398479,1102653700602,Thorn Creek Campground,C3081,-115.884275,43.745725
16,00392057,1102653700638,Thorn Creek Fire Camp,C3081,-116.169292,44.970172
16,00375496,1102653700643,Thorn Creek Ranch,C3081,-117.00655,46.608219
16,00392071,1102653700648,Three Bear Camp,C3081,-115.552638,46.539913
16,00399305,1102653700654,Three Forks,C3081,-116.535448,47.428523
16,00397252,1102653700653,Three Forks,C3081,-115.838702,42.101568
16,00399280,1102653700768,Three Meadows Lodge,C3081,-116.2957,46.606568
16,00394537,1102653700773,Three Meadows Recreation Site,C3081,-116.299033,46.604068
16,00394170,1102653700778,Three Pines Campground,C3081,-116.894656,48.564364
16,00399276,1102653700783,Three-Island Crossing Access Area,C3081,-115.324765,42.93961
16,00399308,1102653700788,Thunder Bluff Speedway,C3081,-114.511425,42.341022
16,00392110,1102653700795,Thunder City,C3081,-115.145938,45.002966
16,00399268,1102653700800,Thurman Mill,C3081,-116.305122,43.668776
16,00398245,1102653700806,Ticeska,C3081,-115.090065,42.925456
16,00392128,1102653700816,Tie Creek Campground,C3081,-115.925954,44.208783
16,00399591,1102653700821,Tilmo,C3081,-117.03712,47.241287
16,00392170,1102653700831,Tin Can Flat Campground,C3081,-115.620985,47.229922
16,00392178,1102653700856,Tincup Campground,C3081,-114.813421,44.597133
16,00392177,1102653700840,Tincup Campground,C3081,-111.102715,43.004633
16,00375535,1102653700866,Tindall Ranch,C3081,-115.870648,42.266567
16,00375534,1102653700862,Tindall Ranch,C3081,-115.881204,42.265733
16,00392191,1102653700871,Tipton Flat Campground,C3081,-115.597873,43.589616
16,00375543,1102653700883,Tokembamy Ranch,C3081,-115.791477,42.063513
16,00392211,1102653700900,Tollgate Ranch,C3081,-116.064307,45.819332
16,00392212,1102653700905,Tollgate Ruins,C3081,-114.483684,44.462418
16,00394720,1102653700924,Tom Creek Campsite,C3081,-114.802591,44.824357
